10 	 680.709045
20 	 1005.158569
30 	 1067.600952
40 	 1077.854004
50 	 1080.360107
60 	 1076.935669
70 	 1033.484985
80 	 1034.077637
90 	 1039.719360
100 	 1051.768066
110 	 1036.021118
120 	 1035.546631
130 	 1039.093750
140 	 1029.778076
150 	 1003.590393
160 	 566.518066
170 	 906.859192
180 	 945.506042
190 	 917.664001
200 	 944.153564
250 	 839.593689
300 	 603.805298
350 	 537.530334
400 	 186.809097
450 	 115.509087
500 	 102.731018
