10 	 219.826614
20 	 1760.970459
30 	 1833.220459
40 	 1873.654541
50 	 2271.753662
60 	 2211.689697
70 	 2666.360352
80 	 2721.951904
90 	 2723.240234
100 	 2686.811768
110 	 2678.410645
120 	 3126.010010
130 	 3114.816162
140 	 3088.354980
150 	 3008.579346
160 	 2994.885010
170 	 3315.179932
180 	 3308.971680
190 	 3224.471924
200 	 3198.395752
250 	 3294.997314
300 	 3362.803223
350 	 3419.785889
400 	 3445.591797
450 	 3461.451416
500 	 3399.962891
