10 	 872.581726
20 	 1552.058472
30 	 1683.969238
40 	 1703.257446
50 	 1725.339844
60 	 1734.567383
70 	 1582.399414
80 	 1612.848022
90 	 1622.922363
100 	 1630.555664
110 	 1646.970947
120 	 1653.431274
130 	 1664.840942
140 	 1672.973145
150 	 1676.639038
160 	 1689.282471
170 	 1686.016968
180 	 1681.372803
190 	 1680.317993
200 	 1680.909302
250 	 1691.076660
300 	 1699.381592
350 	 1705.986084
400 	 1715.185303
450 	 1714.209961
500 	 1716.435303
