10 	 750.012939
20 	 1154.909058
30 	 1229.842407
40 	 1290.608765
50 	 1303.550415
60 	 1321.364990
70 	 1244.561768
80 	 1257.598755
90 	 1262.115723
100 	 1269.689697
110 	 1270.611084
120 	 1278.969849
130 	 1273.762207
140 	 1281.268188
150 	 1270.807861
160 	 1011.239380
170 	 1269.006470
180 	 1262.367432
190 	 1245.587280
200 	 1240.625244
250 	 1226.442993
300 	 1224.321167
350 	 1219.692261
400 	 919.832092
450 	 1098.787354
500 	 955.919189
