10 	 786.623230
20 	 1261.462036
30 	 1329.019043
40 	 1344.690186
50 	 1325.946899
60 	 1344.088989
70 	 1247.789917
80 	 1244.216187
90 	 1264.881836
100 	 1267.331055
110 	 1268.930054
120 	 1259.432983
130 	 1273.421265
140 	 1279.289062
150 	 1277.353149
160 	 1080.844238
170 	 1135.437622
180 	 1191.833374
190 	 1099.512939
200 	 1187.736450
250 	 1059.814575
300 	 1124.624390
350 	 1056.450195
400 	 916.922913
450 	 967.837341
500 	 922.253845
