10 	 808.931152
20 	 1628.792603
30 	 1704.680542
40 	 1742.562256
50 	 1754.289185
60 	 1752.686890
70 	 1603.124146
80 	 1626.753540
90 	 1641.349854
100 	 1650.468750
110 	 1660.839478
120 	 1668.255005
130 	 1670.528442
140 	 1686.534058
150 	 1675.990967
160 	 1680.647217
170 	 1659.747070
180 	 1636.958862
190 	 1625.751831
200 	 1622.399292
250 	 1637.081177
300 	 1650.838013
350 	 1661.503052
400 	 1652.308960
450 	 1647.137329
500 	 1651.729370
