10 	 687.560181
20 	 986.744141
30 	 985.941895
40 	 1041.977295
50 	 1048.757202
60 	 1052.401978
70 	 827.925110
80 	 834.771851
90 	 840.881287
100 	 845.660950
110 	 848.562134
120 	 852.057922
130 	 854.728455
140 	 856.455078
150 	 858.141663
160 	 860.483032
170 	 862.009155
180 	 862.576172
190 	 863.894653
200 	 864.795837
250 	 868.485291
300 	 871.154907
350 	 873.254883
400 	 867.265442
450 	 876.127991
500 	 869.613098
