10 	 753.141235
20 	 1244.865234
30 	 1268.346436
40 	 1296.416016
50 	 1305.621826
60 	 1311.918823
70 	 1132.245728
80 	 1210.091187
90 	 1131.210815
100 	 1156.976440
110 	 1115.821899
120 	 1217.315918
130 	 1110.774414
140 	 1162.247314
150 	 1054.368286
160 	 1057.642822
170 	 1106.553955
180 	 1115.143188
190 	 1040.834595
200 	 1107.711304
250 	 1048.094849
300 	 1057.637573
350 	 1044.227905
400 	 1051.279907
